Point,IDT_ms,X_Fuel,X_O2,X_N2,P,T,iso-alkanes,monicyclic-alkanes,polycyclic-alkanes,Aromatics,Others,Formula_H,Set,IDT_ms_pred
753,2.742,1.276,20.74,77.984,19.7,786.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,2.7324599999999983
757,0.873,0.642,20.87,78.488,19.9,1039.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,0.8887800000000003
759,0.463,0.642,20.87,78.488,22.2,1081.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,0.5108900000000005
760,0.11,0.642,20.87,78.488,22.1,1187.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,0.1611099999999997
761,0.973,1.276,20.74,77.984,26.4,1000.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,0.9063399999999997
763,0.123,1.276,20.74,77.984,25.5,1137.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,0.1273599999999999
765,0.072,1.276,20.74,77.984,26.1,1172.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,0.08490000000000043
766,0.07,1.276,20.74,77.984,21.9,1187.0,29.0,25.0,7.0,16.0,3.0,19.91,Training,0.07874000000000017
769,0.567,1.1282,21.0,77.8718,2.69,1290.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.4535231799999997
771,1.417,1.1058,21.0,77.8942,2.99,1147.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.3522200000000013
772,0.878,1.1058,21.0,77.8942,3.09,1210.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.7611000000000001
776,0.268,1.1393,21.0,77.8607,6.08,1244.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.2741956200000003
777,0.1062,1.1729,21.0,77.8272,6.81,1364.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.11653037999999943
779,0.393,1.1952,21.0,77.8048,7.39,1168.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.44590700000000044
781,1.118,1.2846,21.0,77.7155,8.27,1070.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.192095999999999
782,0.265,1.3627,21.0,77.6373,7.34,1217.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.2760558200000002
784,1.164,1.117,21.0,77.883,8.07,1070.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.207898
785,0.196,0.5027,21.0,78.4974,6.59,1278.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.22014823000000014
786,0.451,0.5585,21.0,78.4415,7.37,1173.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.48686982000000045
788,1.515,0.6367,21.0,78.3633,8.19,1053.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.4633729999999991
789,1.231,2.4462,21.0,76.5538,8.2,1070.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.4325499999999982
791,0.517,1.4603,21.0,77.5397,6.12,1167.0,77.0,15.0,1.6,0.9,0.0,23.57,Training,0.5014300000000007
793,0.257,1.3064,21.0,77.6936,5.92,1232.0,42.0,1.0,0.0,0.0,0.0,22.88,Training,0.2755780000000002
794,0.533,1.6575,21.0,77.3425,6.04,1175.0,42.0,1.0,0.0,0.0,0.0,22.88,Training,0.5066600000000003
795,0.471,1.798,21.0,77.202,5.98,1193.0,42.0,1.0,0.0,0.0,0.0,22.88,Training,0.46608360999999965
796,2.488,1.9104,21.0,77.0896,5.57,1065.0,42.0,1.0,0.0,0.0,0.0,22.88,Training,1.897989999999999
798,0.272,1.2034,21.0,77.7966,6.14,1210.0,89.2,2.0,0.0,0.0,0.0,24.6,Training,0.30184721999999964
799,0.511,1.0951,21.0,77.9049,6.27,1148.0,89.2,2.0,0.0,0.0,0.0,24.6,Training,0.5796040000000006
800,1.681,1.6246,21.0,77.3754,5.73,1055.0,89.2,2.0,0.0,0.0,0.0,24.6,Training,1.6546420000000002
801,0.703,1.408,21.0,77.592,6.36,1123.0,89.2,2.0,0.0,0.0,0.0,24.6,Training,0.6877340000000006
802,1.422,0.9463,21.0,78.0537,5.26,1095.0,79.8,10.0,0.0,0.0,0.0,25.5,Training,1.321567999999999
803,0.633,1.3085,21.0,77.6915,5.23,1162.0,79.8,10.0,0.0,0.0,0.0,25.5,Training,0.6221500000000009
804,0.279,1.3085,21.0,77.6915,5.22,1225.0,79.8,10.0,0.0,0.0,0.0,25.5,Training,0.317426
806,0.833,1.0398,21.0,77.9602,5.77,1133.0,79.8,10.0,0.0,0.0,0.0,25.5,Training,0.8164599999999993
807,0.112,1.6929,21.0,0.0,16.1,1220.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.21382699999999993
809,0.149,1.8351,21.0,0.0,17.0,1188.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.21726999999999985
810,0.729,0.7754,21.0,0.0,17.26,1054.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.6738199999999996
811,0.299,1.0855,21.0,0.0,17.3,1140.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.29404999999999987
812,0.296,1.3957,21.0,0.0,18.1,1105.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.3082799999999998
815,0.19,1.3698,21.0,0.0,34.11,1107.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.21217000000000005
816,0.187,1.2535,21.0,0.0,33.85,1092.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.22268000000000002
818,0.418,1.4215,21.0,0.0,35.95,1022.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.4473899999999996
819,0.532,0.2511,4.0,0.0,11.96,1286.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.5564759999999994
820,1.309,0.256,4.0,0.0,12.4,1205.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.209846999999999
821,0.783,0.2585,4.0,0.0,12.26,1244.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.8026800000000003
822,2.498,0.256,4.0,0.0,12.55,1155.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,2.000585999999999
828,0.365,0.2732,4.0,0.0,15.12,1317.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.3932899999999999
829,0.232,0.2511,4.0,0.0,14.8,1374.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.26824999999999966
832,1.05,0.2757,4.0,0.0,15.83,1198.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.0373999999999988
835,1.279,0.1206,4.0,0.0,12.65,1193.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.317096999999999
839,0.215,0.1182,4.0,0.0,12.16,1334.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.4228100000000003
840,1.715,0.5268,4.0,0.0,12.59,1186.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.4094692000000013
841,0.942,0.5095,4.0,0.0,12.27,1243.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.7169618100000001
842,0.403,0.5268,4.0,0.0,11.87,1324.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.3643739999999997
846,0.822,0.3077,4.0,0.0,53.8,1110.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.8437720000000007
847,0.599,0.2978,4.0,0.0,50.09,1147.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.8405440000000001
848,0.253,0.2978,4.0,0.0,49.28,1235.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.46277318
849,1.573,0.2585,4.0,0.0,51.99,1067.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.336579999999999
851,0.343,1.2637,20.7429,77.9934,11.25,1169.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.35234000000000015
852,0.793,1.1122,20.7747,78.113,11.89,1103.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.7427799600000003
854,1.593,1.5402,20.6848,77.7749,11.35,1034.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.4969140000000003
855,0.355,1.0996,20.7774,78.123,10.45,1174.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.3507470000000001
857,1.385,1.2385,20.7482,78.0133,11.59,1052.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.2477480000000012
858,0.792,1.3141,20.7323,77.9536,11.25,1101.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.7065660000000007
860,0.125,0.4761,20.9084,78.6155,10.34,1256.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.25849199999999994
861,0.43,0.5401,20.8949,78.565,11.2,1161.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.43742680999999983
863,1.3,0.5145,20.9003,78.5852,11.42,1087.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.1281179999999993
865,0.255,0.4889,20.9057,78.6054,10.57,1200.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.6999959999999997
866,1.545,1.087,20.7801,78.133,14.8,1008.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,1.41092
869,0.18,1.3519,20.7244,77.9237,34.11,1107.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.18483999999999987
870,0.245,1.2007,20.7562,78.0432,34.59,1080.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.2604500000000001
871,0.415,1.4022,20.7138,77.884,35.95,1022.0,22.52,30.58,11.23,19.52,0.0,22.0,Training,0.43669999999999953
878,0.303,0.9554,21.0,0.0,15.8,1153.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.47380999999999956
881,0.152,0.9182,21.0,0.0,15.7,1209.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.23993360999999996
882,0.344,1.3276,21.0,0.0,16.4,1117.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.3451000000000003
883,0.438,1.3897,21.0,0.0,16.66,1073.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.47868000000000044
884,0.417,0.943,21.0,0.0,15.8,1110.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.6186600000000005
886,0.314,1.6254,21.0,0.0,16.6,1112.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.32718
887,0.611,0.9926,21.0,0.0,16.8,1051.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.6332939999999999
889,1.673,0.2482,4.0,0.0,12.98,1190.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,1.4779940000000005
892,0.267,0.2411,4.0,0.0,12.31,1356.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.2911699999999998
893,0.17,0.2245,4.0,0.0,11.78,1411.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.24147950000000032
895,0.217,0.2198,4.0,0.0,14.76,1373.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.2864299999999998
896,0.497,0.2411,4.0,0.0,15.33,1278.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.5510379999999999
897,0.76,0.2458,4.0,0.0,15.38,1229.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.8090900000000003
898,2.094,0.234,4.0,0.0,15.93,1161.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,1.6860139999999981
899,0.702,0.2363,4.0,0.0,12.65,1264.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.6899679999999995
901,0.164,0.208,4.0,0.0,1.28,1483.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.2447997560000005
902,0.431,0.1938,4.0,0.0,1.34,1421.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.3459800000000001
903,1.185,0.2434,4.0,0.0,1.35,1338.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.8057200000000007
911,0.296,1.4435,20.7051,77.8513,11.61,1166.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.3290299999999997
912,1.645,1.0684,20.784,78.1477,12.5,1024.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,1.492134
914,1.44,1.3832,20.7178,77.899,11.05,1031.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,1.3834939999999996
915,0.115,1.2987,20.7356,77.9658,9.51,1253.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.1323700000000001
918,0.93,1.1897,20.7585,78.0518,11.65,1074.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,1.019070000000001
919,1.221,1.2745,20.7407,77.9849,15.2,1011.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,1.1881500000000011
920,0.715,1.3712,20.7203,77.9085,14.4,1072.0,29.0,25.0,7.0,16.0,3.0,21.7,Training,0.806626000000001
922,0.458,1.4957,21.0,0.0,17.2,1061.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.5139299999999998
923,0.16,0.9573,21.0,0.0,15.8,1194.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.23986361000000003
924,0.506,1.2444,21.0,0.0,17.1,1053.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.56913
925,0.444,1.041,21.0,0.0,16.9,1085.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.43564000000000014
928,2.623,0.2393,4.0,0.0,13.11,1147.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,2.169170199999999
929,0.8,0.237,4.0,0.0,12.75,1242.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.8190599999999993
931,0.32,0.2165,4.0,0.0,12.06,1342.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.3823000000000002
934,1.24,0.2462,4.0,0.0,15.45,1181.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,1.387519999999999
936,0.507,0.2142,4.0,0.0,15.17,1278.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.6179459999999996
939,1.381,1.323,20.7305,77.9466,12.63,1024.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,1.4244060000000005
940,0.64,1.019,20.7943,78.1867,11.99,1118.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.6280599600000003
941,0.134,1.4045,20.7133,77.8822,10.93,1229.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.15031400000000014
942,0.199,1.4859,20.6962,77.8179,30.63,1092.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.20086000000000007
943,0.517,1.0776,20.782,78.1404,32.36,1029.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.5381000000000004
944,1.452,1.4045,20.7133,77.8822,15.3,999.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,1.3519139999999994
945,0.498,1.4394,20.706,77.8546,14.6,1087.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.5947539999999999
947,0.377,1.5323,20.6865,77.7812,14.0,1138.0,18.1,26.56,20.84,20.6,0.0,22.3,Training,0.38637
948,0.566,0.2508,4.0,0.0,12.51,1296.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.5702400000000003
951,0.192,0.2308,4.0,0.0,12.26,1410.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.22976640000000004
952,1.007,0.233,4.0,0.0,13.03,1217.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.9993268000000006
958,0.061,0.1975,4.0,0.0,1.09,1610.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.10987000000000001
959,0.099,0.2042,4.0,0.0,1.15,1563.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.11943055600000008
960,0.465,0.2441,4.0,0.0,1.08,1438.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.3237045000000001
962,0.35,0.213,4.0,0.0,1.12,1484.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.2571847560000003
964,0.053,0.2996,4.0,0.0,1.14,1694.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.09609900000000003
966,1.703,1.3566,20.7234,77.92,11.99,1010.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,1.5743000000000011
968,0.144,1.1179,20.7735,78.1085,10.24,1233.0,36.6,41.0,19.7,0.3,0.0,24.1,Training,0.19074299999999994
972,0.23,0.1913,4.0,0.0,1.21,1476.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,0.2684057560000003
975,0.671,0.1955,4.0,0.0,1.28,1385.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,0.5074969999999996
976,0.088,0.1934,4.0,0.0,1.23,1572.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,0.17010055599999988
977,1.883,0.2145,4.0,0.0,1.43,1284.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,1.37542
978,1.277,1.0598,20.7858,78.1545,11.85,1030.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,1.3651760000000002
979,0.309,1.0057,20.7971,78.1972,10.65,1174.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,0.364511
980,1.037,1.049,20.788,78.163,11.21,1084.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,0.993082960000001
981,0.426,1.1893,20.7585,78.0521,10.75,1153.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,0.43425499999999984
983,0.723,1.2863,20.7382,77.9756,11.36,1100.0,39.7,18.0,28.2,0.7,0.0,25.6,Training,0.7617339599999999
985,21.52,0.51,9.9,89.59,17.027,847.4,99.6,0.0,0.0,0.0,0.4,26.4,Training,19.356364333333335
986,24.42,0.51,9.9,89.59,17.035,847.6,99.6,0.0,0.0,0.0,0.4,26.4,Training,18.975564333333338
989,11.45,0.51,9.9,89.59,16.935,886.7,99.6,0.0,0.0,0.0,0.4,26.4,Training,12.377350666666675
992,5.55,0.51,9.9,89.59,17.158,939.8,99.6,0.0,0.0,0.0,0.4,26.4,Training,7.283161999999997
994,5.15,0.51,9.9,89.59,18.889,973.4,99.6,0.0,0.0,0.0,0.4,26.4,Training,4.277772999999999
997,2.42,0.51,9.9,89.59,14.306,1021.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,2.2893599999999967
998,1.85,0.51,9.9,89.59,17.014,1042.3,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.9146141999999977
1000,1.35,0.51,9.9,89.59,16.452,1078.5,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.4718547599999985
1002,0.92542,0.51,9.9,89.59,15.731,1128.2,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.067815830000001
1003,0.53416,0.51,9.9,89.59,16.495,1210.6,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.48273441000000006
1005,0.38468,0.51,9.9,89.59,16.142,1274.6,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.37806166999999996
1006,0.18554,0.51,9.9,89.59,16.666,1388.9,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.16628502999999975
1007,0.11695,0.51,9.9,89.59,18.31,1448.5,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.10637169300000132
1008,0.06834,0.51,9.9,89.59,18.176,1508.7,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.0755838120000011
1010,0.0269614,0.51,9.9,89.59,19.002,1712.1,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.0561939710000037
1012,6.34,1.0,9.8,89.2,17.059,922.7,99.6,0.0,0.0,0.0,0.4,26.4,Training,7.4741906666666695
1014,4.12,1.0,9.8,89.2,18.2491,977.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,3.1945980000000023
1016,2.0,1.0,9.8,89.2,15.9807,1038.3,99.6,0.0,0.0,0.0,0.4,26.4,Training,1.9087618799999992
1020,0.925596,1.0,9.8,89.2,16.4639,1109.8,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.9146758449999997
1024,0.590361,1.0,9.8,89.2,14.2725,1193.6,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.7078488850000005
1027,0.373901,1.0,9.8,89.2,16.1852,1257.2,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.6638171699999998
1029,0.269318,1.0,9.8,89.2,17.7899,1309.6,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.23148399999999977
1032,0.18499,1.0,9.8,89.2,14.5907,1402.5,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.15343145999999983
1034,0.0959756,1.0,9.8,89.2,11.39,1552.0,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.080360012
1036,0.0570556,1.0,9.8,89.2,18.6344,1565.6,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.0659941340000028
1038,0.0482995,1.0,9.8,89.2,15.9881,1607.2,99.6,0.0,0.0,0.0,0.4,26.4,Training,0.06203022799999997
1041,0.467,1.224,20.751,78.025,11.1,1138.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.48827995999999974
1044,0.458,1.224,20.751,78.025,10.1,1162.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.4302039999999993
1052,0.806,1.224,20.751,78.025,10.6,1089.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.8345679599999993
1054,1.301,1.224,20.751,78.025,10.6,1040.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,1.3251220000000001
1057,1.14,1.224,20.751,78.025,7.6,1085.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,1.0454750000000002
1059,0.373,1.224,20.751,78.025,9.4,1191.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.3797239999999998
1063,0.16,1.224,20.751,78.025,23.7,1154.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.15008000000000013
1065,0.305,1.224,20.751,78.025,24.5,1096.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.2636400000000002
1066,0.974,1.224,20.751,78.025,24.4,966.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,1.1066100000000008
1068,0.525,1.224,20.751,78.025,24.8,1021.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.5452799999999999
1071,0.265,0.616,20.87,78.505,10.1,1208.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.28270200000000006
1073,0.592,0.616,20.87,78.505,10.0,1144.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.6148789999999997
1076,0.804,0.616,20.87,78.505,11.0,1098.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.8768450000000008
1077,2.044,0.616,20.87,78.505,10.7,1022.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,1.8404600000000002
1078,1.233,0.616,20.87,78.505,9.7,1078.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,1.294437000000001
1080,0.148,0.616,20.87,78.505,25.0,1193.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.16819999999999932
1081,0.316,0.616,20.87,78.505,25.1,1128.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,0.33279699999999907
1084,1.68,0.616,20.87,78.505,25.8,972.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,1.5442960000000017
1086,3.081,0.616,20.87,78.505,20.0,790.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,3.243508
1088,3.159,0.616,20.87,78.505,19.2,842.0,31.5,25.0,5.8,16.5,0.0,26.4,Training,3.2394299999999987
1090,0.477,1.1521,20.7664,78.0815,9.8,1153.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.46711999999999954
1091,0.688,1.1521,20.7664,78.0815,10.6,1106.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.7327299200000005
1092,0.296,1.1521,20.7664,78.0815,10.2,1204.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.4115469999999997
1093,0.175,1.1521,20.7664,78.0815,9.7,1264.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.18171800000000016
1094,1.039,1.1521,20.7664,78.0815,11.0,1052.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,1.1180560000000006
1098,0.557,1.1521,20.7664,78.0815,24.0,1025.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.5474500000000004
1101,0.283,1.1521,20.7664,78.0815,23.2,1115.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.2807500000000002
1102,0.197,1.1521,20.7664,78.0815,21.7,1170.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.17845999999999967
1103,0.848,1.1521,20.7664,78.0815,24.4,976.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.9305699999999999
1109,0.886,0.5794,20.8867,78.5339,9.4,1103.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.9525789999999996
1111,0.343,0.5794,20.8867,78.5339,9.7,1199.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.8349426000000013
1113,1.333,0.5794,20.8867,78.5339,10.5,1056.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,1.4889629999999994
1114,0.307,0.5794,20.8867,78.5339,25.3,1122.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.3721809999999997
1115,0.511,0.5794,20.8867,78.5339,24.7,1066.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.6589000000000005
1117,0.849,0.5794,20.8867,78.5339,25.7,1013.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,0.9842740000000005
1119,3.633,0.5794,20.8867,78.5339,17.4,882.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,3.7171729999999963
1120,4.136,0.5794,20.8867,78.5339,16.0,785.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,5.3438650000000045
1138,0.337,0.5794,20.8867,78.5339,20.3,885.0,37.2,40.0,22.1,0.2,0.0,24.1,Training,1.8103729999999991
