Point,IDT_ms,X_Fuel,X_O2,X_N2,P,T,n-i-alkanes,cyclic-alkanes,Aromatics,Formula_H,Set,IDT_ms_pred
770,1.417,1.1058,21.0,77.8942,2.99,1147.0,99.6,0.0,0.0,26.4,Training,1.3889500000000001
772,0.368,1.0723,21.0,77.9277,2.52,1331.0,99.6,0.0,0.0,26.4,Training,0.30580000000000007
775,0.268,1.1393,21.0,77.8607,6.08,1244.0,99.6,0.0,0.0,26.4,Training,0.2777158999999999
776,0.1062,1.1729,21.0,77.8272,6.81,1364.0,99.6,0.0,0.0,26.4,Training,0.114726
777,0.492,1.1282,21.0,77.8718,6.26,1168.0,99.6,0.0,0.0,26.4,Training,0.4950850000000001
779,0.57,1.2399,21.0,77.7601,7.69,1127.0,99.6,0.0,0.0,26.4,Training,0.6548000000000002
780,1.118,1.2846,21.0,77.7155,8.27,1070.0,99.6,0.0,0.0,26.4,Training,1.3078
782,1.227,1.0723,21.0,77.9277,8.15,1069.0,99.6,0.0,0.0,26.4,Training,1.3147000000000002
784,0.196,0.5027,21.0,78.4974,6.59,1278.0,99.6,0.0,0.0,26.4,Training,0.22145589999999996
785,0.451,0.5585,21.0,78.4415,7.37,1173.0,99.6,0.0,0.0,26.4,Training,0.45780000000000004
786,0.714,0.6032,21.0,78.3968,7.74,1126.0,99.6,0.0,0.0,26.4,Training,0.7770710000000002
787,1.515,0.6367,21.0,78.3633,8.19,1053.0,99.6,0.0,0.0,26.4,Training,1.75591
788,1.231,2.4462,21.0,76.5538,8.2,1070.0,99.6,0.0,0.0,26.4,Training,1.2817
789,0.348,1.3828,21.0,77.6172,5.98,1201.0,82.5,16.6,0.9,23.57,Training,0.364945
791,0.813,1.4732,21.0,77.5268,6.01,1128.0,82.5,16.6,0.9,23.57,Training,0.7251550000000001
793,0.533,1.6575,21.0,77.3425,6.04,1175.0,99.0,1.0,0.0,22.88,Training,0.5075350000000002
794,0.471,1.798,21.0,77.202,5.98,1193.0,99.0,1.0,0.0,22.88,Training,0.454685
795,2.488,1.9104,21.0,77.0896,5.57,1065.0,99.0,1.0,0.0,22.88,Training,2.00465
796,0.859,1.5732,21.0,77.4268,6.17,1136.0,99.0,1.0,0.0,22.88,Training,0.600755
797,0.272,1.2034,21.0,77.7966,6.14,1210.0,98.0,2.0,0.0,24.6,Training,0.29695
798,0.511,1.0951,21.0,77.9049,6.27,1148.0,98.0,2.0,0.0,24.6,Training,0.5624849999999999
799,1.681,1.6246,21.0,77.3754,5.73,1055.0,98.0,2.0,0.0,24.6,Training,1.77105
800,0.703,1.408,21.0,77.592,6.36,1123.0,98.0,2.0,0.0,24.6,Training,0.71307
801,1.422,0.9463,21.0,78.0537,5.26,1095.0,90.0,10.0,0.0,25.5,Training,1.2181100000000002
802,0.633,1.3085,21.0,77.6915,5.23,1162.0,90.0,10.0,0.0,25.5,Training,0.6845849999999999
803,0.279,1.3085,21.0,77.6915,5.22,1225.0,90.0,10.0,0.0,25.5,Training,0.37754999999999994
804,0.518,1.0982,21.0,77.9018,5.76,1165.0,90.0,10.0,0.0,25.5,Training,0.5419849999999999
805,0.833,1.0398,21.0,77.9602,5.77,1133.0,90.0,10.0,0.0,25.5,Training,0.7409
806,0.112,1.6929,21.0,0.0,16.1,1220.0,38.66,41.81,19.52,22.0,Training,0.12535000000000013
807,0.257,1.9772,21.0,0.0,17.9,1120.0,38.66,41.81,19.52,22.0,Training,0.26095
808,0.149,1.8351,21.0,0.0,17.0,1188.0,38.66,41.81,19.52,22.0,Training,0.32935000000000003
809,0.729,0.7754,21.0,0.0,17.26,1054.0,38.66,41.81,19.52,22.0,Training,0.7307
810,0.299,1.0855,21.0,0.0,17.3,1140.0,38.66,41.81,19.52,22.0,Training,0.2974500000000001
811,0.296,1.3957,21.0,0.0,18.1,1105.0,38.66,41.81,19.52,22.0,Training,0.3284000000000001
814,0.19,1.3698,21.0,0.0,34.11,1107.0,38.66,41.81,19.52,22.0,Training,0.2132000000000002
816,0.25,1.2148,21.0,0.0,34.59,1080.0,38.66,41.81,19.52,22.0,Training,0.2971500000000004
817,0.418,1.4215,21.0,0.0,35.95,1022.0,38.66,41.81,19.52,22.0,Training,0.45059999999999995
818,0.532,0.2511,4.0,0.0,11.96,1286.0,38.66,41.81,19.52,22.0,Training,0.6782
820,0.783,0.2585,4.0,0.0,12.26,1244.0,38.66,41.81,19.52,22.0,Training,0.7876
826,2.039,0.2486,4.0,0.0,12.87,1173.0,38.66,41.81,19.52,22.0,Training,1.9078500000000003
827,0.365,0.2732,4.0,0.0,15.12,1317.0,38.66,41.81,19.52,22.0,Training,0.47680000000000017
828,0.232,0.2511,4.0,0.0,14.8,1374.0,38.66,41.81,19.52,22.0,Training,0.26745000000000013
829,0.53,0.2732,4.0,0.0,15.42,1274.0,38.66,41.81,19.52,22.0,Training,0.51495
830,0.79,0.2806,4.0,0.0,15.56,1229.0,38.66,41.81,19.52,22.0,Training,0.7622500000000001
832,2.2,0.2782,4.0,0.0,15.98,1154.0,38.66,41.81,19.52,22.0,Training,1.9422900000000003
833,0.653,0.1058,4.0,0.0,12.54,1231.0,38.66,41.81,19.52,22.0,Training,0.7313000000000001
835,1.403,0.1206,4.0,0.0,12.82,1182.0,38.66,41.81,19.52,22.0,Training,1.4745499999999998
838,0.215,0.1182,4.0,0.0,12.16,1334.0,38.66,41.81,19.52,22.0,Training,0.27895
840,0.942,0.5095,4.0,0.0,12.27,1243.0,38.66,41.81,19.52,22.0,Training,0.8283999999999999
841,0.403,0.5268,4.0,0.0,11.87,1324.0,38.66,41.81,19.52,22.0,Training,0.34710000000000013
842,1.967,0.5194,4.0,0.0,12.4,1169.0,38.66,41.81,19.52,22.0,Training,1.7250699999999999
845,0.822,0.3077,4.0,0.0,53.8,1110.0,38.66,41.81,19.52,22.0,Training,0.8632
846,0.599,0.2978,4.0,0.0,50.09,1147.0,38.66,41.81,19.52,22.0,Training,0.9722400000000002
847,0.253,0.2978,4.0,0.0,49.28,1235.0,38.66,41.81,19.52,22.0,Training,0.5044
849,2.613,0.2609,4.0,0.0,52.21,1030.0,38.66,41.81,19.52,22.0,Training,1.965300000000001
850,0.343,1.2637,20.7429,77.9934,11.25,1169.0,38.66,41.81,19.52,22.0,Training,0.3537649999999999
851,0.793,1.1122,20.7747,78.113,11.89,1103.0,38.66,41.81,19.52,22.0,Training,0.7448699999999997
853,1.593,1.5402,20.6848,77.7749,11.35,1034.0,38.66,41.81,19.52,22.0,Training,1.4714699999999996
854,0.355,1.0996,20.7774,78.123,10.45,1174.0,38.66,41.81,19.52,22.0,Training,0.39820000000000005
856,1.385,1.2385,20.7482,78.0133,11.59,1052.0,38.66,41.81,19.52,22.0,Training,1.3168900000000001
857,0.792,1.3141,20.7323,77.9536,11.25,1101.0,38.66,41.81,19.52,22.0,Training,0.6566399999999999
859,0.125,0.4761,20.9084,78.6155,10.34,1256.0,38.66,41.81,19.52,22.0,Training,0.14775000000000002
860,0.43,0.5401,20.8949,78.565,11.2,1161.0,38.66,41.81,19.52,22.0,Training,0.4323299999999999
862,1.3,0.5145,20.9003,78.5852,11.42,1087.0,38.66,41.81,19.52,22.0,Training,1.1657300000000006
863,0.8,0.5273,20.8976,78.5751,11.28,1120.0,38.66,41.81,19.52,22.0,Training,0.78691
864,0.255,0.4889,20.9057,78.6054,10.57,1200.0,38.66,41.81,19.52,22.0,Training,0.27414999999999934
865,1.545,1.087,20.7801,78.133,14.8,1008.0,38.66,41.81,19.52,22.0,Training,1.3964150000000002
866,0.517,1.2637,20.7429,77.9934,14.1,1109.0,38.66,41.81,19.52,22.0,Training,0.5323000000000001
867,0.133,1.2385,20.7482,78.0133,13.0,1247.0,38.66,41.81,19.52,22.0,Training,0.17639999999999997
868,0.18,1.3519,20.7244,77.9237,34.11,1107.0,38.66,41.81,19.52,22.0,Training,0.20610000000000023
869,0.245,1.2007,20.7562,78.0432,34.59,1080.0,38.66,41.81,19.52,22.0,Training,0.28855000000000036
870,0.415,1.4022,20.7138,77.884,35.95,1022.0,38.66,41.81,19.52,22.0,Training,0.42255
877,0.303,0.9554,21.0,0.0,15.8,1153.0,49.0,32.0,16.0,21.7,Training,0.32915
878,0.452,1.3897,21.0,0.0,16.6,1072.0,49.0,32.0,16.0,21.7,Training,0.6097999999999999
880,0.152,0.9182,21.0,0.0,15.7,1209.0,49.0,32.0,16.0,21.7,Training,0.21573499999999998
881,0.344,1.3276,21.0,0.0,16.4,1117.0,49.0,32.0,16.0,21.7,Training,0.32935
883,0.417,0.943,21.0,0.0,15.8,1110.0,49.0,32.0,16.0,21.7,Training,0.4415499999999999
885,0.314,1.6254,21.0,0.0,16.6,1112.0,49.0,32.0,16.0,21.7,Training,0.32194999999999996
887,0.8,0.2434,4.0,0.0,12.81,1239.0,49.0,32.0,16.0,21.7,Training,0.7562000000000002
888,1.673,0.2482,4.0,0.0,12.98,1190.0,49.0,32.0,16.0,21.7,Training,1.5803500000000004
889,0.523,0.234,4.0,0.0,12.39,1285.0,49.0,32.0,16.0,21.7,Training,0.6710499999999998
890,2.711,0.2482,4.0,0.0,13.16,1145.0,49.0,32.0,16.0,21.7,Training,2.4427499999999998
891,0.267,0.2411,4.0,0.0,12.31,1356.0,49.0,32.0,16.0,21.7,Training,0.2689000000000001
892,0.17,0.2245,4.0,0.0,11.78,1411.0,49.0,32.0,16.0,21.7,Training,0.24975000000000003
893,0.363,0.2292,4.0,0.0,15.02,1318.0,49.0,32.0,16.0,21.7,Training,0.3556
895,0.497,0.2411,4.0,0.0,15.33,1278.0,49.0,32.0,16.0,21.7,Training,0.53445
896,0.76,0.2458,4.0,0.0,15.38,1229.0,49.0,32.0,16.0,21.7,Training,0.7567999999999999
897,2.094,0.234,4.0,0.0,15.93,1161.0,49.0,32.0,16.0,21.7,Training,2.09055
900,0.164,0.208,4.0,0.0,1.28,1483.0,49.0,32.0,16.0,21.7,Training,0.2625
901,0.431,0.1938,4.0,0.0,1.34,1421.0,49.0,32.0,16.0,21.7,Training,0.46335
903,1.795,0.2647,4.0,0.0,1.38,1296.0,49.0,32.0,16.0,21.7,Training,1.3669499999999999
904,1.02,0.2623,4.0,0.0,1.33,1356.0,49.0,32.0,16.0,21.7,Training,0.8742999999999999
910,0.296,1.4435,20.7051,77.8513,11.61,1166.0,49.0,32.0,16.0,21.7,Training,0.28839999999999993
912,0.718,1.3591,20.7229,77.918,9.86,1109.0,49.0,32.0,16.0,21.7,Training,0.7041000000000001
913,1.44,1.3832,20.7178,77.899,11.05,1031.0,49.0,32.0,16.0,21.7,Training,1.3897500000000005
914,0.115,1.2987,20.7356,77.9658,9.51,1253.0,49.0,32.0,16.0,21.7,Training,0.1218
915,0.21,1.3107,20.733,77.9562,10.24,1208.0,49.0,32.0,16.0,21.7,Training,0.23444999999999996
917,0.93,1.1897,20.7585,78.0518,11.65,1074.0,49.0,32.0,16.0,21.7,Training,0.9549500000000001
918,1.221,1.2745,20.7407,77.9849,15.2,1011.0,49.0,32.0,16.0,21.7,Training,1.2488000000000001
919,0.715,1.3712,20.7203,77.9085,14.4,1072.0,49.0,32.0,16.0,21.7,Training,0.84945
921,0.458,1.4957,21.0,0.0,17.2,1061.0,32.0,47.4,20.6,22.3,Training,0.4823000000000002
922,0.16,0.9573,21.0,0.0,15.8,1194.0,32.0,47.4,20.6,22.3,Training,0.17735000000000017
923,0.506,1.2444,21.0,0.0,17.1,1053.0,32.0,47.4,20.6,22.3,Training,0.5567500000000002
924,0.444,1.041,21.0,0.0,16.9,1085.0,32.0,47.4,20.6,22.3,Training,0.4825500000000001
926,1.754,0.2325,4.0,0.0,12.84,1185.0,32.0,47.4,20.6,22.3,Training,1.6635500000000005
928,0.8,0.237,4.0,0.0,12.75,1242.0,32.0,47.4,20.6,22.3,Training,0.7640000000000002
930,0.32,0.2165,4.0,0.0,12.06,1342.0,32.0,47.4,20.6,22.3,Training,0.30385000000000006
931,0.237,0.2051,4.0,0.0,11.82,1386.0,32.0,47.4,20.6,22.3,Training,0.2800500000000001
932,2.275,0.253,4.0,0.0,15.7,1146.0,32.0,47.4,20.6,22.3,Training,2.1471999999999993
934,0.815,0.2621,4.0,0.0,15.26,1219.0,32.0,47.4,20.6,22.3,Training,0.7491999999999999
935,0.507,0.2142,4.0,0.0,15.17,1278.0,32.0,47.4,20.6,22.3,Training,0.53995
936,0.37,0.2416,4.0,0.0,14.95,1313.0,32.0,47.4,20.6,22.3,Training,0.36710000000000004
937,0.23,0.2644,4.0,0.0,14.99,1374.0,32.0,47.4,20.6,22.3,Training,0.4033000000000002
938,1.381,1.323,20.7305,77.9466,12.63,1024.0,32.0,47.4,20.6,22.3,Training,1.3666500000000001
939,0.64,1.019,20.7943,78.1867,11.99,1118.0,32.0,47.4,20.6,22.3,Training,0.6415
941,0.199,1.4859,20.6962,77.8179,30.63,1092.0,32.0,47.4,20.6,22.3,Training,0.20740000000000008
942,0.517,1.0776,20.782,78.1404,32.36,1029.0,32.0,47.4,20.6,22.3,Training,0.44395
943,1.452,1.4045,20.7133,77.8822,15.3,999.0,32.0,47.4,20.6,22.3,Training,1.441565
944,0.498,1.4394,20.706,77.8546,14.6,1087.0,32.0,47.4,20.6,22.3,Training,0.6621000000000001
946,0.377,1.5323,20.6865,77.7812,14.0,1138.0,32.0,47.4,20.6,22.3,Training,0.39725
947,0.566,0.2508,4.0,0.0,12.51,1296.0,39.0,60.7,0.3,24.1,Training,0.8235500000000002
949,0.26,0.2419,4.0,0.0,12.35,1379.0,39.0,60.7,0.3,24.1,Training,0.27255
951,1.007,0.233,4.0,0.0,13.03,1217.0,39.0,60.7,0.3,24.1,Training,0.9510499999999997
957,0.061,0.1975,4.0,0.0,1.09,1610.0,39.0,60.7,0.3,24.1,Training,0.18505
960,0.515,0.2508,4.0,0.0,1.14,1436.0,39.0,60.7,0.3,24.1,Training,0.44484999999999997
962,0.231,0.324,4.0,0.0,1.09,1537.0,39.0,60.7,0.3,24.1,Training,0.17053164999999998
963,0.053,0.2996,4.0,0.0,1.14,1694.0,39.0,60.7,0.3,24.1,Training,0.1508000000000001
964,0.349,1.2545,20.7449,78.0007,10.8,1152.0,39.0,60.7,0.3,24.1,Training,0.35465
965,1.703,1.3566,20.7234,77.92,11.99,1010.0,39.0,60.7,0.3,24.1,Training,1.5666000000000002
967,0.144,1.1179,20.7735,78.1085,10.24,1233.0,39.0,60.7,0.3,24.1,Training,0.21545000000000006
969,0.174,0.2124,4.0,0.0,1.16,1508.0,53.1,46.2,0.7,25.6,Training,0.3845999999999998
970,0.041,0.1934,4.0,0.0,1.22,1608.0,53.1,46.2,0.7,25.6,Training,0.2623999999999997
973,0.382,0.1871,4.0,0.0,1.21,1442.0,53.1,46.2,0.7,25.6,Training,0.46225
974,0.671,0.1955,4.0,0.0,1.28,1385.0,53.1,46.2,0.7,25.6,Training,0.5539
976,1.883,0.2145,4.0,0.0,1.43,1284.0,53.1,46.2,0.7,25.6,Training,1.5004799999999998
977,1.277,1.0598,20.7858,78.1545,11.85,1030.0,53.1,46.2,0.7,25.6,Training,1.3828200000000006
978,0.309,1.0057,20.7971,78.1972,10.65,1174.0,53.1,46.2,0.7,25.6,Training,0.34082999999999997
979,1.037,1.049,20.788,78.163,11.21,1084.0,53.1,46.2,0.7,25.6,Training,1.0930350000000002
981,0.249,1.1354,20.7699,78.0947,10.47,1196.0,53.1,46.2,0.7,25.6,Training,0.270265
984,21.52,0.51,9.9,89.59,17.027,847.4,99.6,0.0,0.0,26.4,Training,19.037415
985,24.42,0.51,9.9,89.59,17.035,847.6,99.6,0.0,0.0,26.4,Training,19.762415000000004
988,11.45,0.51,9.9,89.59,16.935,886.7,99.6,0.0,0.0,26.4,Training,11.107290000000003
990,7.34,0.51,9.9,89.59,16.399,924.7,99.6,0.0,0.0,26.4,Training,8.129170000000004
992,4.24,0.51,9.9,89.59,18.325,962.6,99.6,0.0,0.0,26.4,Training,3.9447000000000028
994,4.08,0.51,9.9,89.59,16.167,982.9,99.6,0.0,0.0,26.4,Training,4.112419999999999
996,2.42,0.51,9.9,89.59,14.306,1021.0,99.6,0.0,0.0,26.4,Training,2.3606600000000006
997,1.85,0.51,9.9,89.59,17.014,1042.3,99.6,0.0,0.0,26.4,Training,1.7574798000000003
1000,1.4,0.51,9.9,89.59,14.461,1078.9,99.6,0.0,0.0,26.4,Training,1.3941298000000015
1001,0.92542,0.51,9.9,89.59,15.731,1128.2,99.6,0.0,0.0,26.4,Training,0.9524251000000001
1002,0.53416,0.51,9.9,89.59,16.495,1210.6,99.6,0.0,0.0,26.4,Training,0.3525459000000001
1003,0.36966,0.51,9.9,89.59,16.06,1271.9,99.6,0.0,0.0,26.4,Training,0.34022965000000016
1005,0.18554,0.51,9.9,89.59,16.666,1388.9,99.6,0.0,0.0,26.4,Training,0.14177000000000003
1006,0.11695,0.51,9.9,89.59,18.31,1448.5,99.6,0.0,0.0,26.4,Training,0.08891911000000002
1007,0.06834,0.51,9.9,89.59,18.176,1508.7,99.6,0.0,0.0,26.4,Training,0.06722893000000002
1009,0.0269614,0.51,9.9,89.59,19.002,1712.1,99.6,0.0,0.0,26.4,Training,0.04626639500000002
1011,6.34,1.0,9.8,89.2,17.059,922.7,99.6,0.0,0.0,26.4,Training,10.221530000000001
1013,4.12,1.0,9.8,89.2,18.2491,977.0,99.6,0.0,0.0,26.4,Training,3.8447000000000005
1014,3.25,1.0,9.8,89.2,15.5522,999.2,99.6,0.0,0.0,26.4,Training,2.61834
1015,2.0,1.0,9.8,89.2,15.9807,1038.3,99.6,0.0,0.0,26.4,Training,1.8261649999999996
1016,1.48,1.0,9.8,89.2,14.125,1072.5,99.6,0.0,0.0,26.4,Training,1.465715
1018,1.2,1.0,9.8,89.2,16.1363,1075.8,99.6,0.0,0.0,26.4,Training,1.1027298
1019,0.925596,1.0,9.8,89.2,16.4639,1109.8,99.6,0.0,0.0,26.4,Training,0.7904347
1021,0.71721,1.0,9.8,89.2,13.6671,1175.3,99.6,0.0,0.0,26.4,Training,0.62394975
1022,0.691245,1.0,9.8,89.2,15.6458,1180.2,99.6,0.0,0.0,26.4,Training,0.63212425
1024,0.468979,1.0,9.8,89.2,14.3536,1267.7,99.6,0.0,0.0,26.4,Training,0.4000285000000002
1026,0.373901,1.0,9.8,89.2,16.1852,1257.2,99.6,0.0,0.0,26.4,Training,0.38261840000000014
1028,0.269318,1.0,9.8,89.2,17.7899,1309.6,99.6,0.0,0.0,26.4,Training,0.2680439500000001
1030,0.219633,1.0,9.8,89.2,16.6895,1351.9,99.6,0.0,0.0,26.4,Training,0.2166164
1031,0.18499,1.0,9.8,89.2,14.5907,1402.5,99.6,0.0,0.0,26.4,Training,0.16268000999999999
1032,0.118375,1.0,9.8,89.2,15.8992,1458.7,99.6,0.0,0.0,26.4,Training,0.11699340999999999
1033,0.0959756,1.0,9.8,89.2,11.39,1552.0,99.6,0.0,0.0,26.4,Training,0.08803159500000002
1034,0.0718422,1.0,9.8,89.2,17.7198,1531.5,99.6,0.0,0.0,26.4,Training,0.08437612500000002
1037,0.0482995,1.0,9.8,89.2,15.9881,1607.2,99.6,0.0,0.0,26.4,Training,0.069629275
1043,0.458,1.224,20.751,78.025,10.1,1162.0,52.7,30.8,16.5,26.4,Training,0.43435000000000007
1045,0.24,1.224,20.751,78.025,9.9,1214.0,52.7,30.8,16.5,26.4,Training,0.24593500000000001
1047,0.802,1.224,20.751,78.025,10.3,1099.0,52.7,30.8,16.5,26.4,Training,0.8366699999999998
1050,0.348,1.224,20.751,78.025,12.3,1156.0,52.7,30.8,16.5,26.4,Training,0.418485
1053,1.301,1.224,20.751,78.025,10.6,1040.0,52.7,30.8,16.5,26.4,Training,1.2884249999999997
1055,1.121,1.224,20.751,78.025,9.5,1067.0,52.7,30.8,16.5,26.4,Training,1.1790199999999997
1056,1.14,1.224,20.751,78.025,7.6,1085.0,52.7,30.8,16.5,26.4,Training,1.1404499999999997
1058,0.373,1.224,20.751,78.025,9.4,1191.0,52.7,30.8,16.5,26.4,Training,0.3819000000000001
1061,0.332,1.224,20.751,78.025,24.8,1076.0,52.7,30.8,16.5,26.4,Training,0.3812
1063,0.216,1.224,20.751,78.025,24.6,1125.0,52.7,30.8,16.5,26.4,Training,0.1855499999999981
1066,0.71,1.224,20.751,78.025,25.0,987.0,52.7,30.8,16.5,26.4,Training,0.9485000000000001
1067,0.525,1.224,20.751,78.025,24.8,1021.0,52.7,30.8,16.5,26.4,Training,0.49965000000000015
1069,0.181,0.616,20.87,78.505,9.9,1252.0,52.7,30.8,16.5,26.4,Training,0.19377999999999995
1070,0.265,0.616,20.87,78.505,10.1,1208.0,52.7,30.8,16.5,26.4,Training,0.27224999999999994
1071,0.857,0.616,20.87,78.505,10.1,1106.0,52.7,30.8,16.5,26.4,Training,0.8832999999999999
1072,0.592,0.616,20.87,78.505,10.0,1144.0,52.7,30.8,16.5,26.4,Training,0.6085000000000003
1076,2.044,0.616,20.87,78.505,10.7,1022.0,52.7,30.8,16.5,26.4,Training,1.93098
1079,0.148,0.616,20.87,78.505,25.0,1193.0,52.7,30.8,16.5,26.4,Training,0.17247499999999918
1080,0.316,0.616,20.87,78.505,25.1,1128.0,52.7,30.8,16.5,26.4,Training,0.3054750000000001
1081,1.001,0.616,20.87,78.505,26.1,1010.0,52.7,30.8,16.5,26.4,Training,0.9629500000000001
1082,0.539,0.616,20.87,78.505,25.8,1078.0,52.7,30.8,16.5,26.4,Training,0.54505
1084,0.241,0.616,20.87,78.505,22.6,1160.0,52.7,30.8,16.5,26.4,Training,0.23567499999999916
1085,3.081,0.616,20.87,78.505,20.0,790.0,52.7,30.8,16.5,26.4,Training,3.1403000000000008
1088,3.311,0.616,20.87,78.505,19.6,883.0,52.7,30.8,16.5,26.4,Training,3.22515
1092,0.175,1.1521,20.7664,78.0815,9.7,1264.0,37.7,62.1,0.2,24.1,Training,0.17439999999999997
1094,1.534,1.1521,20.7664,78.0815,10.5,1013.0,37.7,62.1,0.2,24.1,Training,1.6231999999999998
1095,0.776,1.1521,20.7664,78.0815,10.9,1085.0,37.7,62.1,0.2,24.1,Training,0.929505
1098,0.656,1.1521,20.7664,78.0815,24.2,1005.0,37.7,62.1,0.2,24.1,Training,0.7964150000000003
1100,0.283,1.1521,20.7664,78.0815,23.2,1115.0,37.7,62.1,0.2,24.1,Training,0.2706999999999981
1101,0.197,1.1521,20.7664,78.0815,21.7,1170.0,37.7,62.1,0.2,24.1,Training,0.16235000000000005
1108,0.886,0.5794,20.8867,78.5339,9.4,1103.0,37.7,62.1,0.2,24.1,Training,0.8875099999999998
1110,0.343,0.5794,20.8867,78.5339,9.7,1199.0,37.7,62.1,0.2,24.1,Training,0.7908999999999995
1112,1.333,0.5794,20.8867,78.5339,10.5,1056.0,37.7,62.1,0.2,24.1,Training,1.7033200000000002
1113,0.307,0.5794,20.8867,78.5339,25.3,1122.0,37.7,62.1,0.2,24.1,Training,0.30550000000000066
1114,0.511,0.5794,20.8867,78.5339,24.7,1066.0,37.7,62.1,0.2,24.1,Training,0.6817500000000001
1115,0.229,0.5794,20.8867,78.5339,24.1,1155.0,37.7,62.1,0.2,24.1,Training,0.24017500000000014
1116,0.849,0.5794,20.8867,78.5339,25.7,1013.0,37.7,62.1,0.2,24.1,Training,0.9157000000000002
1119,4.136,0.5794,20.8867,78.5339,16.0,785.0,37.7,62.1,0.2,24.1,Training,4.329017500000001
1120,0.337,0.5794,20.8867,78.5339,20.3,885.0,37.7,62.1,0.2,24.1,Training,1.81515
